participant_id,transcript,question,domain,order,y_primary,y_secondary,y_sign
p-0325,3,Early Universe Galaxies,astrophysics,0,-0.8472978603872036,-0.8472978603872036,0.0
p-0326,10,Large Linear Structure,astrophysics,0,0.2006706954621514,0.2006706954621514,1.0
p-0327,10,Large Linear Structure,astrophysics,0,-0.6190392084062235,1.115561846981883,1.0
p-0328,24,Switch,brainteasers,0,0.8472978603872034,0.4418327522790392,1.0
p-0329,6,Graviational Lens Modelling,astrophysics,0,-0.663294217410264,-0.9860676096733147,0.0
p-0330,10,Large Linear Structure,astrophysics,0,1.386294361119891,1.42629969573359,1.0
p-0331,12,Little Red Dots,astrophysics,1,-0.3639653772014119,-0.3639653772014119,0.0
p-0332,19,Prefix-sum,coding,1,0.4054651081081642,0.2047944126460128,1.0
p-0333,13,Rust,coding,0,-0.4473122180436648,-0.1654610659026769,0.0
p-0334,4,Early Universe Galaxies,astrophysics,0,0.4895482253187058,-0.3577496350684977,0.0
p-0335,8,Internal Temperature of Stars,brainteasers,0,1.658228076603532,1.210915858559867,1.0
p-0336,16,Database deletion,coding,1,1.09861228866811,0.6931471805599456,1.0
p-0337,5,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-0338,14,Rust,coding,0,0.4054651081081642,0.4054651081081642,1.0
p-0339,21,Probability puzzle,brainteasers,0,-0.4054651081081643,0.4418327522790393,1.0
p-0340,2,Bergs,brainteasers,1,1.734601055388106,0.8873031950009029,1.0
p-0341,4,Early Universe Galaxies,astrophysics,1,1.386294361119891,1.185623665657739,1.0
p-0342,19,Prefix-sum,coding,1,-0.6190392084062235,-1.717651497074333,0.0
p-0343,11,Little Red Dots,astrophysics,1,0.6190392084062236,0.4183685129440722,1.0
p-0344,17,ORM library,coding,1,2.944438979166439,2.824294667324376,1.0
p-0345,21,Probability puzzle,brainteasers,0,-1.900958761193047,-1.578185368929996,0.0
p-0346,6,Graviational Lens Modelling,astrophysics,0,0.0,0.8472978603872036,1.0
p-0347,10,Large Linear Structure,astrophysics,0,0.2411620568168882,0.2411620568168882,1.0
p-0348,20,Prefix-sum,coding,1,1.734601055388106,1.329135947279942,1.0
p-0349,18,ORM library,coding,1,-0.2006706954621512,-0.2006706954621512,0.0
p-0350,23,Switch,brainteasers,1,-0.6190392084062235,-0.2135741002980592,0.0
p-0351,14,Rust,coding,0,1.386294361119891,1.586965056582042,1.0
p-0352,8,Internal Temperature of Stars,brainteasers,0,2.944438979166439,1.558144618046549,1.0
p-0353,23,Switch,brainteasers,1,-0.2006706954621512,-0.0805263836200879,0.0
p-0354,14,Rust,coding,0,1.734601055388106,1.734601055388106,1.0
p-0355,19,Prefix-sum,coding,1,0.0,-0.1603426500751795,0.0
p-0356,5,Graviational Lens Modelling,astrophysics,1,-1.386294361119891,-0.2876820724517808,0.0
p-0357,19,Prefix-sum,coding,1,1.152679509938386,0.7472144018302214,1.0
p-0358,21,Probability puzzle,brainteasers,1,-2.94443897916644,0.0,
p-0359,14,Rust,coding,1,4.595119850134589,4.189654742026424,1.0
p-0360,5,Graviational Lens Modelling,astrophysics,1,-1.658228076603532,-0.5596157879354224,0.0
p-0361,2,Bergs,brainteasers,1,2.19722457733622,0.4626235219481132,1.0
p-0362,17,ORM library,coding,0,1.386294361119891,0.5389965007326873,1.0
p-0363,21,Probability puzzle,brainteasers,1,0.4054651081081642,5.000584958242754,1.0
p-0364,15,Database deletion,coding,1,2.19722457733622,1.621860432432658,1.0
p-0365,10,Large Linear Structure,astrophysics,0,0.4054651081081642,0.6061358035703155,1.0
p-0366,23,Switch,brainteasers,1,0.8472978603872034,0.4418327522790392,1.0
p-0367,13,Rust,coding,0,-1.09861228866811,-1.09861228866811,0.0
p-0368,6,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-0369,7,Internal Temperature of Stars,brainteasers,1,0.8472978603872034,0.8472978603872034,1.0
p-0370,24,Switch,brainteasers,1,-0.9946225751440619,-1.939084183984913,0.0
p-0371,21,Probability puzzle,brainteasers,0,-1.09861228866811,-0.4795730802618863,0.0
p-0372,15,Database deletion,coding,1,-0.2006706954621512,-0.2006706954621512,0.0
p-0373,18,ORM library,coding,1,-1.386294361119891,-0.9808292530117263,0.0
p-0374,3,Early Universe Galaxies,astrophysics,1,0.4054651081081642,0.4054651081081642,1.0
p-0375,4,Early Universe Galaxies,astrophysics,0,1.516347489368088,0.8973082809618645,1.0
p-0376,12,Little Red Dots,astrophysics,1,1.09861228866811,1.09861228866811,1.0
p-0377,20,Prefix-sum,coding,0,0.4473122180436648,0.647982913505816,1.0
p-0378,2,Bergs,brainteasers,0,0.4054651081081642,0.6061358035703155,1.0
p-0379,1,Bergs,brainteasers,0,-0.663294217410264,-0.6232888827965647,0.0
p-0380,19,Prefix-sum,coding,0,2.944438979166439,3.14510967462859,1.0
p-0381,12,Little Red Dots,astrophysics,0,0.4054651081081642,0.2451224580329847,1.0
p-0382,17,ORM library,coding,0,0.9444616088408513,0.6626104566998638,1.0
p-0383,17,ORM library,coding,1,1.386294361119891,0.9808292530117266,1.0
p-0384,14,Rust,coding,1,-2.197224577336219,-2.197224577336219,0.0
p-0385,19,Prefix-sum,coding,0,0.2006706954621514,-0.3315461182851568,0.0
p-0386,4,Early Universe Galaxies,astrophysics,1,-0.2006706954621512,-1.047968555849355,0.0
p-0387,6,Graviational Lens Modelling,astrophysics,0,0.4473122180436648,0.2869695679684854,1.0
p-0388,3,Early Universe Galaxies,astrophysics,0,1.09861228866811,1.09861228866811,1.0
p-0389,24,Switch,brainteasers,1,1.386294361119891,1.346289026506192,1.0
p-0390,21,Probability puzzle,brainteasers,0,0.4473122180436648,0.8527773261518291,1.0
p-0391,24,Switch,brainteasers,1,2.19722457733622,1.151256022153532,1.0
p-0392,4,Early Universe Galaxies,astrophysics,0,0.4054651081081642,0.4054651081081642,1.0
p-0393,6,Graviational Lens Modelling,astrophysics,1,-0.8472978603872036,-0.4418327522790393,0.0
p-0394,23,Switch,brainteasers,0,-1.734601055388106,-0.8873031950009028,0.0
p-0395,7,Internal Temperature of Stars,brainteasers,1,3.476098689835272,3.476098689835272,1.0
p-0396,23,Switch,brainteasers,0,0.0,0.0,
p-0397,22,Probability puzzle,brainteasers,1,-0.2006706954621512,4.394449154672438,1.0
p-0398,22,Probability puzzle,brainteasers,1,-0.4054651081081643,-0.4054651081081643,0.0
p-0399,2,Bergs,brainteasers,0,-2.197224577336219,-2.197224577336219,0.0
p-0400,12,Little Red Dots,astrophysics,1,0.3227733922630509,-0.477345907849062,0.0
p-0401,19,Prefix-sum,coding,1,0.8472978603872034,-1.349926716949016,0.0
p-0402,6,Graviational Lens Modelling,astrophysics,0,0.4054651081081642,0.2047944126460128,1.0
p-0403,21,Probability puzzle,brainteasers,0,-0.2006706954621512,0.6466271649250523,1.0
p-0404,18,ORM library,coding,0,0.2006706954621514,0.0,
p-0405,16,Database deletion,coding,0,-2.94443897916644,-2.538973871058276,0.0
p-0406,2,Bergs,brainteasers,1,0.0,1.09861228866811,1.0
p-0407,5,Graviational Lens Modelling,astrophysics,0,-0.8472978603872036,-0.4418327522790393,0.0
p-0408,13,Rust,coding,0,0.8001193001121129,0.8001193001121129,1.0
p-0409,4,Early Universe Galaxies,astrophysics,0,1.386294361119891,0.287682072451781,1.0
p-0410,21,Probability puzzle,brainteasers,1,-4.59511985013459,-3.747821989747386,0.0
p-0411,9,Large Linear Structure,astrophysics,1,-0.4054651081081643,-0.4054651081081643,0.0
p-0412,19,Prefix-sum,coding,0,0.7537718023763803,0.1347325939701567,1.0
p-0413,2,Bergs,brainteasers,0,-0.4054651081081643,0.0,
p-0414,15,Database deletion,coding,0,-0.8472978603872036,-1.047968555849355,0.0
p-0415,2,Bergs,brainteasers,0,0.2006706954621514,1.047968555849355,1.0
p-0416,13,Rust,coding,1,1.09861228866811,1.09861228866811,1.0
p-0417,11,Little Red Dots,astrophysics,0,0.8001193001121129,0.8001193001121129,1.0
p-0418,9,Large Linear Structure,astrophysics,0,0.1603426500751795,0.1603426500751795,1.0
p-0419,21,Probability puzzle,brainteasers,0,2.944438979166439,0.7472144018302198,1.0
p-0420,2,Bergs,brainteasers,1,4.595119850134589,3.386808644210054,1.0
p-0421,15,Database deletion,coding,1,-0.2006706954621512,0.204794412646013,1.0
p-0422,13,Rust,coding,0,0.4054651081081642,0.4054651081081642,1.0
p-0423,6,Graviational Lens Modelling,astrophysics,1,-0.2818511521409879,0.3814430652692761,1.0
p-0424,21,Probability puzzle,brainteasers,1,-0.5322168137473082,-0.9376819218554724,0.0
p-0425,13,Rust,coding,1,-0.4473122180436648,-0.4073068834299655,0.0
p-0426,2,Bergs,brainteasers,1,1.09861228866811,1.504077396776274,1.0
p-0427,15,Database deletion,coding,1,-0.04000533461369925,0.2827680576493519,1.0
p-0428,4,Early Universe Galaxies,astrophysics,1,0.8001193001121129,-0.0471785602750906,0.0
p-0429,20,Prefix-sum,coding,1,-0.4054651081081643,-0.4054651081081643,0.0
p-0430,22,Probability puzzle,brainteasers,1,-2.197224577336219,0.0,
p-0431,19,Prefix-sum,coding,0,1.386294361119891,0.9808292530117266,1.0
p-0432,3,Early Universe Galaxies,astrophysics,0,0.8472978603872034,0.4418327522790392,1.0
p-0433,8,Internal Temperature of Stars,brainteasers,0,0.0,0.0,
p-0434,23,Switch,brainteasers,0,0.4054651081081642,-0.6931471805599456,0.0
p-0435,8,Internal Temperature of Stars,brainteasers,0,-1.992430164690206,-2.397895272798371,0.0
p-0436,9,Large Linear Structure,astrophysics,0,1.386294361119891,3.120895416507997,1.0
p-0437,16,Database deletion,coding,0,1.09861228866811,1.299282984130261,1.0
p-0438,6,Graviational Lens Modelling,astrophysics,0,-0.3639653772014119,-0.2438210653593486,0.0
p-0439,9,Large Linear Structure,astrophysics,1,-0.2818511521409879,1.104443208978903,1.0
p-0440,20,Prefix-sum,coding,0,0.4054651081081642,0.4054651081081642,1.0
p-0441,20,Prefix-sum,coding,1,-2.751535313041949,-3.157000421150113,0.0
p-0442,13,Rust,coding,1,0.6190392084062236,0.6190392084062236,1.0
p-0443,22,Probability puzzle,brainteasers,1,-4.59511985013459,-2.397895272798371,0.0
p-0444,18,ORM library,coding,1,0.0,-0.2006706954621514,0.0
p-0445,19,Prefix-sum,coding,0,-0.6190392084062235,-0.9418126006692744,0.0
p-0446,12,Little Red Dots,astrophysics,0,0.8472978603872034,0.4418327522790392,1.0
p-0447,8,Internal Temperature of Stars,brainteasers,0,0.4054651081081642,0.3254224004346277,1.0
p-0448,12,Little Red Dots,astrophysics,1,1.09861228866811,1.09861228866811,1.0
p-0449,3,Early Universe Galaxies,astrophysics,0,1.734601055388106,2.58189891577531,1.0
p-0450,15,Database deletion,coding,1,-4.59511985013459,-3.442440340196204,0.0
p-0451,20,Prefix-sum,coding,0,-1.09861228866811,-0.6931471805599455,0.0
p-0452,5,Graviational Lens Modelling,astrophysics,0,1.09861228866811,0.8979415932059583,1.0
p-0453,16,Database deletion,coding,0,-1.386294361119891,-1.586965056582042,0.0
p-0454,11,Little Red Dots,astrophysics,1,-0.4054651081081643,-0.4054651081081643,0.0
p-0455,22,Probability puzzle,brainteasers,1,-1.734601055388106,-0.6359887667199966,0.0
p-0456,17,ORM library,coding,0,-4.59511985013459,-3.49650756146648,0.0
p-0457,21,Probability puzzle,brainteasers,0,2.944438979166439,2.944438979166439,1.0
p-0458,10,Large Linear Structure,astrophysics,1,-0.7081850579244856,0.0,
p-0459,16,Database deletion,coding,1,0.0,-0.4054651081081642,0.0
p-0460,10,Large Linear Structure,astrophysics,0,-0.4054651081081643,0.4418327522790393,1.0
p-0461,17,ORM library,coding,1,-0.6190392084062235,1.115561846981883,1.0
p-0462,18,ORM library,coding,1,-0.4473122180436648,-0.1654610659026769,0.0
p-0463,20,Prefix-sum,coding,0,4.595119850134589,3.442440340196203,1.0
p-0464,15,Database deletion,coding,1,0.2006706954621514,-0.2047944126460128,0.0
p-0465,22,Probability puzzle,brainteasers,1,-4.59511985013459,0.0,
p-0466,10,Large Linear Structure,astrophysics,1,-1.09861228866811,-1.09861228866811,0.0
p-0467,19,Prefix-sum,coding,1,0.2411620568168882,0.6466271649250526,1.0
p-0468,20,Prefix-sum,coding,0,-0.6190392084062235,-0.2135741002980592,0.0
p-0469,20,Prefix-sum,coding,0,0.2006706954621514,-0.8979415932059583,0.0
p-0470,15,Database deletion,coding,1,2.944438979166439,1.558144618046549,1.0
p-0471,14,Rust,coding,1,2.944438979166439,1.558144618046549,1.0
p-0472,5,Graviational Lens Modelling,astrophysics,1,-0.2006706954621512,-0.2807134031356878,0.0
p-0473,13,Rust,coding,1,1.208311205924534,1.208311205924534,1.0
p-0474,14,Rust,coding,1,0.0,-1.324925414743599,0.0
p-0475,5,Graviational Lens Modelling,astrophysics,1,1.386294361119891,0.287682072451781,1.0
p-0476,20,Prefix-sum,coding,0,-0.7081850579244856,-0.5075143624623344,0.0
p-0477,24,Switch,brainteasers,1,-0.8953840470548413,-0.8953840470548413,0.0
p-0478,13,Rust,coding,0,-0.5753641449035618,-0.5753641449035618,0.0
p-0479,11,Little Red Dots,astrophysics,1,0.9946225751440619,0.5891574670358977,1.0
p-0480,22,Probability puzzle,brainteasers,1,-4.59511985013459,-2.397895272798371,0.0
p-0481,18,ORM library,coding,0,0.4054651081081642,1.252762968495368,1.0
p-0482,1,Bergs,brainteasers,0,4.595119850134589,1.65068087096815,1.0
p-0483,24,Switch,brainteasers,1,0.4054651081081642,0.0,
p-0484,14,Rust,coding,0,-0.3227733922630512,-0.3227733922630512,0.0
p-0485,7,Internal Temperature of Stars,brainteasers,1,1.516347489368088,0.6690496289808847,1.0
p-0486,24,Switch,brainteasers,0,-0.2006706954621512,0.9520088144762343,1.0
p-0487,16,Database deletion,coding,0,-0.9444616088408512,-0.4549133835221454,0.0
p-0488,10,Large Linear Structure,astrophysics,1,-0.8472978603872036,-0.8472978603872036,0.0
p-0489,20,Prefix-sum,coding,1,-0.6190392084062235,-1.024504316514388,0.0
p-0490,8,Internal Temperature of Stars,brainteasers,1,0.0,-0.4895482253187058,0.0
p-0491,14,Rust,coding,1,-0.4054651081081643,-0.4054651081081643,0.0
p-0492,1,Bergs,brainteasers,0,1.265666373331276,-0.4689346820568303,0.0
p-0493,15,Database deletion,coding,1,1.386294361119891,2.772588722239782,1.0
p-0494,14,Rust,coding,1,-1.09861228866811,-1.09861228866811,0.0
p-0495,10,Large Linear Structure,astrophysics,0,0.4054651081081642,0.4054651081081642,1.0
p-0496,7,Internal Temperature of Stars,brainteasers,0,-0.4054651081081643,-0.4054651081081643,0.0
p-0497,20,Prefix-sum,coding,1,-0.1201443118420633,0.285320796266101,1.0
p-0498,21,Probability puzzle,brainteasers,1,4.595119850134589,4.595119850134589,1.0
p-0499,8,Internal Temperature of Stars,brainteasers,1,0.8472978603872034,0.646627164925052,1.0
p-0500,17,ORM library,coding,1,0.8472978603872034,0.8472978603872034,1.0
p-0501,7,Internal Temperature of Stars,brainteasers,1,2.090741096933769,0.356140041545663,1.0
p-0502,1,Bergs,brainteasers,1,-0.2006706954621512,0.204794412646013,1.0
p-0503,6,Graviational Lens Modelling,astrophysics,0,0.4054651081081642,0.4054651081081642,1.0
p-0504,10,Large Linear Structure,astrophysics,0,-0.0800427076735365,0.7672551527136671,1.0
p-0505,1,Bergs,brainteasers,1,-1.734601055388106,-1.533930359925955,0.0
p-0506,22,Probability puzzle,brainteasers,0,-2.197224577336219,-1.098612288668109,0.0
p-0507,12,Little Red Dots,astrophysics,1,-0.0800427076735365,-0.6990819160797601,0.0
p-0508,13,Rust,coding,1,0.8472978603872034,0.8472978603872034,1.0
p-0509,14,Rust,coding,0,1.09861228866811,1.138617623281809,1.0
p-0510,7,Internal Temperature of Stars,brainteasers,1,1.09861228866811,2.19722457733622,1.0
p-0511,2,Bergs,brainteasers,1,-0.8472978603872036,-1.945910149055313,0.0
p-0512,23,Switch,brainteasers,0,0.0,-0.6190392084062236,0.0
p-0513,5,Graviational Lens Modelling,astrophysics,1,1.09861228866811,2.423537703411708,1.0
p-0514,7,Internal Temperature of Stars,brainteasers,1,2.944438979166439,0.7472144018302198,1.0
p-0515,24,Switch,brainteasers,0,1.734601055388106,0.3483066942682156,1.0
p-0516,6,Graviational Lens Modelling,astrophysics,0,-0.9444616088408512,-0.9444616088408512,0.0
p-0517,18,ORM library,coding,1,0.1603426500751795,0.3206853001503588,1.0
p-0518,14,Rust,coding,1,-0.2006706954621512,-0.4418327522790395,0.0
p-0519,3,Early Universe Galaxies,astrophysics,0,-0.1201443118420633,0.04019833823311603,1.0
p-0520,6,Graviational Lens Modelling,astrophysics,1,0.4054651081081642,0.8109302162163285,1.0
p-0521,13,Rust,coding,0,-1.734601055388106,-1.159236910484545,0.0
p-0522,7,Internal Temperature of Stars,brainteasers,0,3.178053830347945,3.178053830347945,1.0
p-0523,5,Graviational Lens Modelling,astrophysics,1,-0.2006706954621512,0.0,
p-0524,3,Early Universe Galaxies,astrophysics,0,2.442347035369205,1.234035829444671,1.0
p-0525,1,Bergs,brainteasers,1,0.6190392084062236,-0.4795730802618862,0.0
p-0526,23,Switch,brainteasers,0,1.09861228866811,0.4795730802618862,1.0
p-0527,2,Bergs,brainteasers,1,0.2006706954621514,0.4825218476031393,1.0
p-0528,11,Little Red Dots,astrophysics,0,0.4054651081081642,0.2451224580329847,1.0
p-0529,21,Probability puzzle,brainteasers,1,-0.8472978603872036,3.747821989747386,1.0
p-0530,22,Probability puzzle,brainteasers,0,-0.8472978603872036,-0.8472978603872036,0.0
p-0531,1,Bergs,brainteasers,0,-0.1603426500751794,0.2036227271262326,1.0
p-0532,1,Bergs,brainteasers,1,-2.197224577336219,0.1164103518444115,1.0
p-0533,10,Large Linear Structure,astrophysics,1,-0.8472978603872036,0.538996500732687,1.0
p-0534,2,Bergs,brainteasers,0,-0.7537718023763801,-0.3064595843327153,0.0
p-0535,18,ORM library,coding,1,0.7537718023763803,-0.09352605801082314,0.0
p-0536,12,Little Red Dots,astrophysics,0,0.8472978603872034,0.4418327522790392,1.0
p-0537,19,Prefix-sum,coding,0,-4.59511985013459,-3.208825489014699,0.0
p-0538,16,Database deletion,coding,1,-1.324925414743599,-3.415666511677368,0.0
p-0539,6,Graviational Lens Modelling,astrophysics,0,1.516347489368088,1.110882381259924,1.0
p-0540,15,Database deletion,coding,0,-0.8472978603872036,-0.8472978603872036,0.0
p-0541,6,Graviational Lens Modelling,astrophysics,1,0.4054651081081642,-0.4418327522790392,0.0
p-0542,22,Probability puzzle,brainteasers,0,-0.8472978603872036,1.349926716949016,1.0
p-0543,23,Switch,brainteasers,1,-2.442347035369204,-0.8567197716288226,0.0
p-0544,15,Database deletion,coding,0,0.04000533461369921,-0.1606653608484522,0.0
p-0545,8,Internal Temperature of Stars,brainteasers,1,0.8472978603872034,0.8472978603872034,1.0
p-0546,18,ORM library,coding,0,0.3227733922630509,0.3227733922630509,1.0
p-0547,23,Switch,brainteasers,1,-0.8472978603872036,-1.694595720774407,0.0
p-0548,22,Probability puzzle,brainteasers,1,1.386294361119891,1.586965056582042,1.0
p-0549,3,Early Universe Galaxies,astrophysics,1,1.09861228866811,0.4795730802618862,1.0
p-0550,19,Prefix-sum,coding,0,2.944438979166439,2.097141118779236,1.0
p-0551,8,Internal Temperature of Stars,brainteasers,1,3.891820298110626,0.9473813189441862,1.0
p-0552,11,Little Red Dots,astrophysics,1,1.386294361119891,0.287682072451781,1.0
p-0553,9,Large Linear Structure,astrophysics,1,-0.4895482253187058,-0.04223600727504101,0.0
p-0554,23,Switch,brainteasers,1,-0.7081850579244856,-0.3027199498163213,0.0
p-0555,20,Prefix-sum,coding,0,2.944438979166439,0.7472144018302198,1.0
p-0556,3,Early Universe Galaxies,astrophysics,1,-0.4054651081081643,-1.252762968495368,0.0
p-0557,22,Probability puzzle,brainteasers,1,1.900958761193047,1.053660900805844,1.0
p-0558,4,Early Universe Galaxies,astrophysics,1,1.386294361119891,1.185623665657739,1.0
p-0559,5,Graviational Lens Modelling,astrophysics,0,-2.197224577336219,-0.6115973135958375,0.0
p-0560,15,Database deletion,coding,0,-1.734601055388106,-1.975763112204995,0.0
p-0561,2,Bergs,brainteasers,1,-0.2006706954621512,0.204794412646013,1.0
p-0562,15,Database deletion,coding,0,0.6632942174102643,0.6632942174102643,1.0
p-0563,8,Internal Temperature of Stars,brainteasers,0,2.19722457733622,0.8109302162163288,1.0
p-0564,16,Database deletion,coding,0,1.386294361119891,0.9808292530117266,1.0
p-0565,9,Large Linear Structure,astrophysics,1,0.1201443118420634,0.5256094199502277,1.0
p-0566,12,Little Red Dots,astrophysics,0,0.1603426500751795,0.08029994240164291,1.0
p-0567,21,Probability puzzle,brainteasers,1,0.0,0.0,
p-0568,6,Graviational Lens Modelling,astrophysics,0,-1.658228076603532,-1.497885426528353,0.0
p-0569,15,Database deletion,coding,1,-0.9444616088408512,3.650658241293739,1.0
p-0570,2,Bergs,brainteasers,0,-2.313634929180631,2.281484920953959,1.0
p-0571,19,Prefix-sum,coding,0,-0.4895482253187058,-0.08408311721054151,0.0
p-0572,15,Database deletion,coding,1,-0.8001193001121131,0.1443423087287381,1.0
p-0573,24,Switch,brainteasers,1,1.658228076603532,0.07260081286315057,1.0
p-0574,12,Little Red Dots,astrophysics,0,0.4054651081081642,-0.4418327522790392,0.0
p-0575,3,Early Universe Galaxies,astrophysics,1,0.2006706954621514,-0.4183685129440722,0.0
p-0576,12,Little Red Dots,astrophysics,1,2.19722457733622,2.19722457733622,1.0
p-0577,15,Database deletion,coding,0,2.19722457733622,0.4626235219481132,1.0
p-0578,12,Little Red Dots,astrophysics,0,0.0,0.0,
p-0579,1,Bergs,brainteasers,0,0.4054651081081642,0.4054651081081642,1.0
p-0580,11,Little Red Dots,astrophysics,0,0.5322168137473082,0.0,
p-0581,14,Rust,coding,1,0.9444616088408513,-0.4418327522790395,0.0
p-0582,23,Switch,brainteasers,1,-1.992430164690206,-2.193100860152358,0.0
p-0583,4,Early Universe Galaxies,astrophysics,1,0.8472978603872034,0.8472978603872034,1.0
p-0584,22,Probability puzzle,brainteasers,1,0.4054651081081642,1.252762968495368,1.0
p-0585,16,Database deletion,coding,1,-0.2006706954621512,-0.4825218476031388,0.0
p-0586,9,Large Linear Structure,astrophysics,1,0.5322168137473082,1.630829102415418,1.0
p-0587,5,Graviational Lens Modelling,astrophysics,0,0.0,0.8472978603872036,1.0
p-0588,23,Switch,brainteasers,1,0.4054651081081642,0.0,
p-0589,6,Graviational Lens Modelling,astrophysics,1,0.2006706954621514,0.6061358035703157,1.0
p-0590,20,Prefix-sum,coding,1,0.6190392084062236,0.6190392084062236,1.0
p-0591,9,Large Linear Structure,astrophysics,0,0.1603426500751795,0.3610133455373307,1.0
p-0592,23,Switch,brainteasers,1,-4.59511985013459,-7.539558829301029,0.0
p-0593,10,Large Linear Structure,astrophysics,1,-1.734601055388106,-0.3483066942682158,0.0
p-0594,17,ORM library,coding,1,0.1603426500751795,-2.03688192726104,0.0
p-0595,3,Early Universe Galaxies,astrophysics,0,1.386294361119891,-0.3483066942682156,0.0
p-0596,18,ORM library,coding,1,1.386294361119891,1.145132304303003,1.0
p-0597,14,Rust,coding,0,2.944438979166439,1.209837923778333,1.0
p-0598,14,Rust,coding,0,-0.4054651081081643,0.2135741002980592,1.0
p-0599,3,Early Universe Galaxies,astrophysics,0,-0.7081850579244856,-1.37147927533475,0.0
p-0600,16,Database deletion,coding,0,0.0,-0.8472978603872034,0.0
p-0601,11,Little Red Dots,astrophysics,1,-1.386294361119891,-0.2876820724517808,0.0
p-0602,11,Little Red Dots,astrophysics,0,0.0,1.386294361119891,1.0
p-0603,11,Little Red Dots,astrophysics,1,0.4054651081081642,0.0,
p-0604,20,Prefix-sum,coding,1,1.09861228866811,0.7758388964050589,1.0
p-0605,19,Prefix-sum,coding,1,2.19722457733622,1.349926716949016,1.0
p-0606,6,Graviational Lens Modelling,astrophysics,1,0.9946225751440619,-0.3916717859758289,0.0
p-0607,5,Graviational Lens Modelling,astrophysics,1,1.386294361119891,0.5389965007326873,1.0
p-0608,15,Database deletion,coding,1,-2.090741096933769,-1.849579040116881,0.0
p-0609,22,Probability puzzle,brainteasers,0,0.0,0.0,
p-0610,16,Database deletion,coding,0,2.090741096933769,-0.85369788223267,0.0
p-0611,13,Rust,coding,1,2.944438979166439,2.236253921241953,1.0
p-0612,2,Bergs,brainteasers,1,2.313634929180631,1.466337068793428,1.0
p-0613,9,Large Linear Structure,astrophysics,0,-0.9444616088408512,-4.836281906951477,0.0
p-0614,7,Internal Temperature of Stars,brainteasers,0,0.3227733922630509,0.3227733922630509,1.0
p-0615,18,ORM library,coding,1,-0.1603426500751794,0.9923368598632062,1.0
p-0616,14,Rust,coding,1,2.19722457733622,1.996553881874068,1.0
p-0617,17,ORM library,coding,0,0.4054651081081642,-0.4418327522790392,0.0
p-0618,13,Rust,coding,1,0.2006706954621514,-0.7437909133786998,0.0
p-0619,7,Internal Temperature of Stars,brainteasers,0,1.658228076603532,1.039188868197308,1.0
p-0620,10,Large Linear Structure,astrophysics,0,-0.8472978603872036,-0.4418327522790393,0.0
p-0621,19,Prefix-sum,coding,1,-2.197224577336219,-1.791759469228055,0.0
p-0622,4,Early Universe Galaxies,astrophysics,0,0.8472978603872034,0.0,
p-0623,11,Little Red Dots,astrophysics,1,0.4054651081081642,0.1236139559671767,1.0
p-0624,3,Early Universe Galaxies,astrophysics,1,1.734601055388106,-0.4626235219481132,0.0
p-0625,1,Bergs,brainteasers,0,-1.734601055388106,-2.442786113312593,0.0
p-0626,19,Prefix-sum,coding,1,0.0,-0.04000533461369921,0.0
p-0627,20,Prefix-sum,coding,0,-4.59511985013459,-4.189654742026425,0.0
p-0628,19,Prefix-sum,coding,1,-0.4054651081081643,0.0,
p-0629,7,Internal Temperature of Stars,brainteasers,0,-1.09861228866811,-0.6931471805599455,0.0
p-0630,5,Graviational Lens Modelling,astrophysics,0,1.386294361119891,1.185623665657739,1.0
p-0631,13,Rust,coding,1,-0.8472978603872036,0.538996500732687,1.0
p-0632,13,Rust,coding,1,-0.8472978603872036,-0.4418327522790393,0.0
p-0633,14,Rust,coding,0,2.944438979166439,4.33073334028633,1.0
p-0634,13,Rust,coding,1,0.8472978603872034,0.8472978603872034,1.0
p-0635,12,Little Red Dots,astrophysics,1,0.8472978603872034,0.646627164925052,1.0
p-0636,15,Database deletion,coding,1,-0.2818511521409879,0.08211422506042404,1.0
p-0637,3,Early Universe Galaxies,astrophysics,0,0.0,0.0,
p-0638,6,Graviational Lens Modelling,astrophysics,0,0.0,0.0,
p-0639,1,Bergs,brainteasers,0,-1.152679509938386,-1.152679509938386,0.0
p-0640,15,Database deletion,coding,0,-1.900958761193047,-0.9564971523521958,0.0
p-0641,12,Little Red Dots,astrophysics,1,0.0,0.4895482253187058,1.0
p-0642,1,Bergs,brainteasers,0,1.734601055388106,2.833213344056216,1.0
p-0643,13,Rust,coding,1,1.900958761193047,1.053660900805844,1.0
p-0644,13,Rust,coding,1,-0.2006706954621512,-0.2006706954621512,0.0
p-0645,17,ORM library,coding,1,2.313634929180631,0.3212047644904248,1.0
p-0646,2,Bergs,brainteasers,1,1.09861228866811,0.2513144282809063,1.0
p-0647,4,Early Universe Galaxies,astrophysics,0,0.0,0.0,
p-0648,1,Bergs,brainteasers,1,1.386294361119891,2.233592221507094,1.0
p-0649,16,Database deletion,coding,0,-0.3639653772014119,-0.1228033203845238,0.0
p-0650,9,Large Linear Structure,astrophysics,0,-1.386294361119891,-2.484906649788,0.0
p-0651,14,Rust,coding,1,1.815289966638249,0.7166776779701391,1.0
p-0652,4,Early Universe Galaxies,astrophysics,1,2.586689344097943,2.181224235989779,1.0
